date,team1,score1,team2,score2,forfeit,overtime
2026-09-11,Parkview,,Camdenton,,False,False
2026-09-11,Branson,,Carthage,,False,False
2026-09-11,Willard,,Cassville,,False,False
2026-09-11,New Covenant Academy,,Central (Springfield),,False,False
2026-09-11,Hancock,,Crossroads College Preparatory,,False,False
2026-09-11,Stover,,Dixon,,False,False
2026-09-11,Rockwood Summit,,Ft. Zumwalt East,,False,False
2026-09-11,Liberty North,,Glendale,,False,False
2026-09-11,Rolla,,Hannibal,,False,False
2026-09-11,Waynesville,,Joplin,,False,False
2026-09-11,Springfield Catholic,,Kickapoo,,False,False
2026-09-11,Iberia,,Knob Noster,,False,False
2026-09-11,Smithton,,La Monte,,False,False
2026-09-11,MICDS,,Lutheran North,,False,False
2026-09-11,North Point,,Lutheran St. Charles,,False,False
2026-09-11,Valley Park,,Maplewood-Richmond Hts.,,False,False
2026-09-11,Perryville,,Marshall,,False,False
2026-09-11,West Plains,,Monett,,False,False
2026-09-11,Summit Christian Academy,,Nixa,,False,False
2026-09-11,Ozark,,Northwest (Cedar Hill),,False,False
2026-09-11,Kirkwood,,Notre Dame (Cape Girardeau),,False,False
2026-09-11,Perryville,,Southern Boone,,False,False
2026-09-11,Marshall,,Southern Boone,,False,False
2026-09-11,Whitfield,,St. Charles West,,False,False
2026-09-11,Grain Valley,,Waynesville,,False,False
2026-09-12,Parkview,,Aurora,,False,False
2026-09-12,Maryville,,Belton,,False,False
2026-09-12,Kickapoo,,Camdenton,,False,False
2026-09-12,Grain Valley,,Carthage,,False,False
2026-09-12,Jackson,,De Smet Jesuit,,False,False
2026-09-12,Mehlville,,Eureka,,False,False
2026-09-12,Kearney,,Excelsior Springs,,False,False
2026-09-12,DeSoto,,Farmington,,False,False
2026-09-12,Northwest (Cedar Hill),,Glendale,,False,False
2026-09-12,Springfield Catholic,,Grain Valley,,False,False
2026-09-12,Lutheran St. Charles,,Hannibal,,False,False
2026-09-12,North Point,,Hannibal,,False,False
2026-09-12,Waynesville,,Joplin,,False,False
2026-09-12,West Plains,,Joplin,,False,False
2026-09-12,Francis Howell Central,,Lafayette (Wildwood),,False,False
2026-09-12,Priory,,Lindbergh,,False,False
2026-09-12,Chillicothe,,Mexico,,False,False
2026-09-12,Summit Christian Academy,,Republic,,False,False
2026-09-12,Ft. Zumwalt South,,Rock Bridge,,False,False
2026-09-12,Lutheran St. Charles,,Rolla,,False,False
2026-09-12,Barstow,,Smithville,,False,False
2026-09-12,Marquette,,St. Dominic,,False,False
2026-09-14,Bayless,,Affton,,False,False
2026-09-14,Thomas Jefferson Independent Day,,Aurora,,False,False
2026-09-14,Collegiate School of Med-Bio Science with McKinley Classical Leadership,,Bishop DuBourg,,False,False
2026-09-14,Battle with Columbia Independent,,Boonville,,False,False
2026-09-14,Webster Groves,,Chaminade College Prep,,False,False
2026-09-14,St. Paul Lutheran (Concordia),,Faith Christian Academy,,False,False
2026-09-14,Hickman,,Father Tolton,,False,False
2026-09-14,Grain Valley,,Fort Osage,,False,False
2026-09-14,Francis Howell,,Francis Howell North,,False,False
2026-09-14,Truman,,Grandview,,False,False
2026-09-14,Jackson,,Kennett,,False,False
2026-09-14,Pembroke Hill,,Lee's Summit West,,False,False
2026-09-14,Seckman,,Lindbergh,,False,False
2026-09-14,New Covenant Academy,,Logan-Rogersville,,False,False
2026-09-14,Eureka,,MICDS,,False,False
2026-09-14,Central (Kansas City),,Northeast (Kansas City),,False,False
2026-09-14,Sacred Heart,,Osage,,False,False
2026-09-14,Cassville,,Parkview,,False,False
2026-09-14,Christian Brothers College,,Parkway Central,,False,False
2026-09-14,Central (Springfield),,Republic,,False,False
2026-09-14,Farmington,,Rockwood Summit,,False,False
2026-09-14,Pacific,,Rolla,,False,False
2026-09-14,Platte County,,Ruskin,,False,False
2026-09-14,Kearney,,Smithville,,False,False
2026-09-14,Smith-Cotton,,Southern Boone,,False,False
2026-09-14,Monett,,Springfield Catholic,,False,False
2026-09-14,Brentwood,,St. Pius X (Festus),,False,False
2026-09-14,Valley Park,,STEAM Academy,,False,False
2026-09-14,Knob Noster,,Stover,,False,False
2026-09-14,West Plains,,Sullivan,,False,False
2026-09-14,Guadalupe Centers Charter,,Summit Christian Academy,,False,False
2026-09-14,Marshall,,Van Horn,,False,False
2026-09-14,Lutheran South,,Whitfield,,False,False
2026-09-15,St. Pius X (Kansas City),,Barstow,,False,False
2026-09-15,Helias Catholic,,Battle with Columbia Independent,,False,False
2026-09-15,Staley,,Blue Springs,,False,False
2026-09-15,Lee's Summit North,,Blue Springs South,,False,False
2026-09-15,Marshfield,,Bolivar,,False,False
2026-09-15,Carl Junction,,Branson,,False,False
2026-09-15,Missouri Military Academy,,Canton,,False,False
2026-09-15,Jennings,,Cardinal Ritter,,False,False
2026-09-15,Aurora,,Cassville,,False,False
2026-09-15,Greenwood,,Central (Springfield),,False,False
2026-09-15,Park Hill,,Central (St. Joseph),,False,False
2026-09-15,Iberia,,Crocker,,False,False
2026-09-15,Maplewood-Richmond Hts.,,Duchesne,,False,False
2026-09-15,Christian Fellowship Sr. with Hallsville,,Eugene,,False,False
2026-09-15,Kirkwood,,Eureka,,False,False
2026-09-15,Webb City,,Fair Grove,,False,False
2026-09-15,Sullivan,,Fatima,,False,False
2026-09-15,Perryville,,Festus,,False,False
2026-09-15,Ft. Zumwalt West,,Francis Howell Central,,False,False
2026-09-15,Timberland,,Ft. Zumwalt East,,False,False
2026-09-15,North Point,,Ft. Zumwalt South,,False,False
2026-09-15,Calvary Lutheran,,Fulton,,False,False
2026-09-15,Lutheran North,,Hancock,,False,False
2026-09-15,Moberly,,Hannibal,,False,False
2026-09-15,Warrensburg,,Harrisonville,,False,False
2026-09-15,Camdenton,,Hickman,,False,False
2026-09-15,DeSoto,,Hillsboro,,False,False
2026-09-15,Orchard Farm,,Holt,,False,False
2026-09-15,Rock Bridge,,Jefferson City,,False,False
2026-09-15,Mexico,,Kirksville,,False,False
2026-09-15,Ladue Horton Watkins,,Lafayette (Wildwood),,False,False
2026-09-15,Lee's Summit,,Liberty,,False,False
2026-09-15,North Kansas City,,Liberty North,,False,False
2026-09-15,Vianney,,Lindbergh,,False,False
2026-09-15,Chillicothe,,Maryville,,False,False
2026-09-15,Monett,,McDonald County,,False,False
2026-09-15,Nixa,,Neosho,,False,False
2026-09-15,Laquey with Richland,,New Covenant Academy,,False,False
2026-09-15,Jackson,,Northwest (Cedar Hill),,False,False
2026-09-15,Summit Christian Academy,,Oak Grove,,False,False
2026-09-15,Ruskin,,Oak Park,,False,False
2026-09-15,Marquette,,Oakville,,False,False
2026-09-15,Clinton,,Osage,,False,False
2026-09-15,Fredericktown,,Pacific,,False,False
2026-09-15,Raymore-Peculiar,,Park Hill South,,False,False
2026-09-15,Clayton,,Parkway South,,False,False
2026-09-15,Rockwood Summit,,Parkway West,,False,False
2026-09-15,Frontier STEM,,Paseo Academy,,False,False
2026-09-15,Parkway Central,,Pattonville,,False,False
2026-09-15,Kennett,,Poplar Bluff,,False,False
2026-09-15,Westminster Christian Academy,,Priory,,False,False
2026-09-15,Center,,Raytown South,,False,False
2026-09-15,St. Pius X (Festus),,Roosevelt,,False,False
2026-09-15,Stover,,Sacred Heart,,False,False
2026-09-15,Benton,,Savannah,,False,False
2026-09-15,Notre Dame (Cape Girardeau),,Saxony Lutheran with St. Vincent,,False,False
2026-09-15,Mehlville,,Seckman,,False,False
2026-09-15,Central (Cape Girardeau),,Sikeston,,False,False
2026-09-15,Capital City,,Smith-Cotton,,False,False
2026-09-15,La Monte,,Smithton,,False,False
2026-09-15,Glendale,,Springfield Catholic,,False,False
2026-09-15,Warrenton,,St. Charles,,False,False
2026-09-15,McCluer North,,STEAM Academy,,False,False
2026-09-15,Liberty (Wentzville),,Troy Buchanan,,False,False
2026-09-15,St. Francis Borgia,,Union,,False,False
2026-09-15,William Chrisman,,Van Horn,,False,False
2026-09-15,Ft. Zumwalt North,,Washington,,False,False
2026-09-15,Ozark,,Waynesville,,False,False
2026-09-15,Parkview,,Willard,,False,False
2026-09-15,Fox,,Windsor (Imperial),,False,False
2026-09-15,St. Charles West,,Winfield,,False,False
2026-09-16,Mehlville,,Affton,,False,False
2026-09-16,Savannah,,Cameron,,False,False
2026-09-16,John Burroughs,,Francis Howell North,,False,False
2026-09-16,Ewing Marion Kauffman with University Academy Charter,,Frontier School of Excellence Charter,,False,False
2026-09-16,Lee's Summit West,,Grain Valley,,False,False
2026-09-16,Fort Osage,,Grandview,,False,False
2026-09-16,Central (Springfield),,Hillcrest,,False,False
2026-09-16,West Plains,,Logan-Rogersville,,False,False
2026-09-16,Elsberry,,Missouri Military Academy,,False,False
2026-09-16,Guadalupe Centers Charter,,Oak Grove,,False,False
2026-09-16,Smithville,,Platte County,,False,False
2026-09-16,Pleasant Hill,,Raymore-Peculiar,,False,False
2026-09-16,Knob Noster,,Smithton,,False,False
2026-09-16,Gateway with Soldan International Studies,,St. Mary's South Side,,False,False
2026-09-16,Excelsior Springs,,Truman,,False,False
2026-09-16,Parkway West,,Webster Groves,,False,False
2026-09-16,Collegiate School of Med-Bio Science with McKinley Classical Leadership,,Whitfield,,False,False
2026-09-16,Marshall,,William Chrisman,,False,False
2026-09-16,Raytown,,Winnetonka,,False,False
2026-09-17,Valley Park,,Bayless,,False,False
2026-09-17,Ruskin,,Belton,,False,False
2026-09-17,Bishop LeBlond,,Benton,,False,False
2026-09-17,Truman,,Blue Springs,,False,False
2026-09-17,Central (St. Joseph),,Blue Springs South,,False,False
2026-09-17,Osage,,Camdenton,,False,False
2026-09-17,Branson,,Capital City,,False,False
2026-09-17,Carl Junction,,Carthage,,False,False
2026-09-17,Pleasant Hill,,Center,,False,False
2026-09-17,Lone Jack,,Central (Kansas City),,False,False
2026-09-17,Kirksville,,Chillicothe,,False,False
2026-09-17,De Smet Jesuit,,Christian Brothers College,,False,False
2026-09-17,Southern Boone,,Christian Fellowship Sr. with Hallsville,,False,False
2026-09-17,Lafayette (Wildwood),,Clayton,,False,False
2026-09-17,Harrisonville,,Clinton,,False,False
2026-09-17,Gateway with Soldan International Studies,,Collegiate School of Med-Bio Science with McKinley Classical Leadership,,False,False
2026-09-17,Festus,,DeSoto,,False,False
2026-09-17,Calvary Lutheran,,Dixon,,False,False
2026-09-17,Northeast (Kansas City),,East (Kansas City),,False,False
2026-09-17,Hancock,,Elsberry,,False,False
2026-09-17,Kearney,,Excelsior Springs,,False,False
2026-09-17,Northland Christian,,Faith Christian Academy,,False,False
2026-09-17,Father Tolton,,Fatima,,False,False
2026-09-17,Timberland,,Francis Howell,,False,False
2026-09-17,St. Charles,,Ft. Zumwalt North,,False,False
2026-09-17,Hickman,,Ft. Zumwalt West,,False,False
2026-09-17,Webb City,,Kickapoo,,False,False
2026-09-17,Ladue Horton Watkins,,Kirkwood,,False,False
2026-09-17,Odessa,,Knob Noster,,False,False
2026-09-17,Sacred Heart,,La Monte,,False,False
2026-09-17,Lee's Summit,,Lee's Summit North,,False,False
2026-09-17,Rockwood Summit,,Lindbergh,,False,False
2026-09-17,Fair Grove,,McDonald County,,False,False
2026-09-17,Moberly,,Mexico,,False,False
2026-09-17,Priory,,MICDS,,False,False
2026-09-17,Liberty,,North Kansas City,,False,False
2026-09-17,Farmington,,Notre Dame (Cape Girardeau),,False,False
2026-09-17,Northwest (Cedar Hill),,Oakville,,False,False
2026-09-17,Ft. Zumwalt East,,Orchard Farm,,False,False
2026-09-17,Chaminade College Prep,,Ozark,,False,False
2026-09-17,Liberty North,,Park Hill,,False,False
2026-09-17,Greenwood,,Parkview,,False,False
2026-09-17,Eureka,,Parkway Central,,False,False
2026-09-17,Roosevelt,,Parkway North,,False,False
2026-09-17,Mehlville,,Parkway South,,False,False
2026-09-17,Raytown South,,Paseo Academy,,False,False
2026-09-17,Hillsboro,,Perryville,,False,False
2026-09-17,Pattonville,,Ritenour,,False,False
2026-09-17,Jefferson City,,Rolla,,False,False
2026-09-17,Vianney,,SLUH,,False,False
2026-09-17,Green Ridge with Cole Camp,,Smithton,,False,False
2026-09-17,St. Pius X (Kansas City),,Smithville,,False,False
2026-09-17,Pacific,,St. Charles West,,False,False
2026-09-17,St. Dominic,,St. Francis Borgia,,False,False
2026-09-17,Oak Park,,Staley,,False,False
2026-09-17,Eugene,,Stover,,False,False
2026-09-17,Union,,Sullivan,,False,False
2026-09-17,New Covenant Academy,,Thomas Jefferson Independent Day,,False,False
2026-09-17,Holt,,Veritas Christian Academy,,False,False
2026-09-17,Smith-Cotton,,Warrensburg,,False,False
2026-09-17,Winfield,,Warrenton,,False,False
2026-09-17,Ft. Zumwalt South,,Washington,,False,False
2026-09-17,Lutheran South,,Westminster Christian Academy,,False,False
2026-09-17,Lutheran St. Charles,,Whitfield,,False,False
2026-09-17,Fulton,,Wright City,,False,False
2026-09-18,New Covenant Academy,,Barstow,,False,False
2026-09-18,Branson,,Battle with Columbia Independent,,False,False
2026-09-18,Springfield Catholic,,Bishop DuBourg,,False,False
2026-09-18,Lebanon,,Bolivar,,False,False
2026-09-18,Republic,,Capital City,,False,False
2026-09-18,Moberly,,Christian Fellowship Sr. with Hallsville,,False,False
2026-09-18,Brentwood,,Crossroads College Preparatory,,False,False
2026-09-18,Cristo Rey,,Ewing Marion Kauffman with University Academy Charter,,False,False
2026-09-18,Troy Buchanan,,Francis Howell Central,,False,False
2026-09-18,Marshfield,,Iberia,,False,False
2026-09-18,Camdenton,,Joplin,,False,False
2026-09-18,St. Paul Lutheran (Concordia),,La Monte,,False,False
2026-09-18,Lutheran St. Charles,,Lutheran South,,False,False
2026-09-18,Bayless,,Maplewood-Richmond Hts.,,False,False
2026-09-18,Pembroke Hill,,MICDS,,False,False
2026-09-18,Chaminade College Prep,,Nixa,,False,False
2026-09-18,Blue Springs South,,Park Hill South,,False,False
2026-09-18,Fox,,Priory,,False,False
2026-09-18,Waynesville,,West Plains,,False,False
2026-09-18,New Heights Christian with McAuley Catholic,,Willard,,False,False
2026-09-19,Greenwood,,Barstow,,False,False
2026-09-19,Republic,,Battle with Columbia Independent,,False,False
2026-09-19,Helias Catholic,,Bishop DuBourg,,False,False
2026-09-19,Rolla,,Capital City,,False,False
2026-09-19,Camdenton,,Carthage,,False,False
2026-09-19,Pembroke Hill,,John Burroughs,,False,False
2026-09-19,Chaminade College Prep,,Kickapoo,,False,False
2026-09-19,Webster Groves,,Ladue Horton Watkins,,False,False
2026-09-19,Rock Bridge,,Lee's Summit West,,False,False
2026-09-19,New Covenant Academy,,Lutheran (Kansas City),,False,False
2026-09-19,De Smet Jesuit,,Park Hill South,,False,False
2026-09-19,St. Mary's South Side,,Vianney,,False,False
2026-09-21,Winnetonka,,Belton,,False,False
2026-09-21,Southern Boone,,Boonville,,False,False
2026-09-21,Maplewood-Richmond Hts.,,Brentwood,,False,False
2026-09-21,Crocker,,Cassville,,False,False
2026-09-21,Clinton,,Central (Springfield),,False,False
2026-09-21,Bishop LeBlond,,Central (St. Joseph),,False,False
2026-09-21,Fulton,,Christian Fellowship Sr. with Hallsville,,False,False
2026-09-21,Ritenour,,Collegiate School of Med-Bio Science with McKinley Classical Leadership,,False,False
2026-09-21,Poplar Bluff,,DeSoto,,False,False
2026-09-21,East (Kansas City),,Ewing Marion Kauffman with University Academy Charter,,False,False
2026-09-21,Capital City,,Fatima,,False,False
2026-09-21,William Chrisman,,Fort Osage,,False,False
2026-09-21,Francis Howell,,Francis Howell Central,,False,False
2026-09-21,Raytown,,Grain Valley,,False,False
2026-09-21,Union,,Hillsboro,,False,False
2026-09-21,Seckman,,Jackson,,False,False
2026-09-21,Francis Howell North,,Kirkwood,,False,False
2026-09-21,Lutheran North,,McCluer North,,False,False
2026-09-21,New Heights Christian with McAuley Catholic,,New Covenant Academy,,False,False
2026-09-21,Paseo Academy,,Northeast (Kansas City),,False,False
2026-09-21,Jefferson City,,Osage,,False,False
2026-09-21,Kearney,,Platte County,,False,False
2026-09-21,Grandview,,Raytown South,,False,False
2026-09-21,Gateway Science Charter,,Roosevelt,,False,False
2026-09-21,Sikeston,,Saxony Lutheran with St. Vincent,,False,False
2026-09-21,La Monte,,Smith-Cotton,,False,False
2026-09-21,St. Francis Borgia,,St. Pius X (Festus),,False,False
2026-09-21,Excelsior Springs,,St. Pius X (Kansas City),,False,False
2026-09-21,Veritas Christian Academy,,Troy Buchanan,,False,False
2026-09-21,Ruskin,,Truman,,False,False
2026-09-21,Windsor (Imperial),,Valley Park,,False,False
2026-09-21,Pacific,,Washington,,False,False
2026-09-21,Duchesne,,Whitfield,,False,False
2026-09-22,St. Mary's South Side,,Affton,,False,False
2026-09-22,McDonald County,,Aurora,,False,False
2026-09-22,Capital City,,Battle with Columbia Independent,,False,False
2026-09-22,Hancock,,Bayless,,False,False
2026-09-22,Chillicothe,,Benton,,False,False
2026-09-22,Principia,,Bishop DuBourg,,False,False
2026-09-22,Savannah,,Bishop LeBlond,,False,False
2026-09-22,Platte County,,Blue Springs South,,False,False
2026-09-22,Smith-Cotton,,Camdenton,,False,False
2026-09-22,Logan-Rogersville,,Carl Junction,,False,False
2026-09-22,Monett,,Cassville,,False,False
2026-09-22,Hillsboro,,Central (Cape Girardeau),,False,False
2026-09-22,Parkway West,,Chaminade College Prep,,False,False
2026-09-22,Priory,,Christian Brothers College,,False,False
2026-09-22,Vianney,,Clayton,,False,False
2026-09-22,Guadalupe Centers Charter,,Cristo Rey,,False,False
2026-09-22,Eugene,,Dixon,,False,False
2026-09-22,Center,,Ewing Marion Kauffman with University Academy Charter,,False,False
2026-09-22,Ft. Zumwalt East,,Francis Howell,,False,False
2026-09-22,Ft. Zumwalt North,,Ft. Zumwalt South,,False,False
2026-09-22,Neosho,,Glendale,,False,False
2026-09-22,Fair Grove,,Greenwood,,False,False
2026-09-22,Mexico,,Hannibal,,False,False
2026-09-22,Jefferson City,,Helias Catholic,,False,False
2026-09-22,Rock Bridge,,Hickman,,False,False
2026-09-22,Bolivar,,Hillcrest,,False,False
2026-09-22,Republic,,Kickapoo,,False,False
2026-09-22,Father Tolton,,Kirksville,,False,False
2026-09-22,St. Paul Lutheran (Concordia),,Knob Noster,,False,False
2026-09-22,Lindbergh,,Ladue Horton Watkins,,False,False
2026-09-22,Francis Howell North,,Lafayette (Wildwood),,False,False
2026-09-22,Central (Springfield),,Laquey with Richland,,False,False
2026-09-22,Webb City,,Lebanon,,False,False
2026-09-22,Raymore-Peculiar,,Lee's Summit,,False,False
2026-09-22,Liberty,,Liberty North,,False,False
2026-09-22,Faith Christian Academy,,Lutheran (Kansas City),,False,False
2026-09-22,Lutheran St. Charles,,Lutheran North,,False,False
2026-09-22,Moberly,,Marshall,,False,False
2026-09-22,Branson,,Marshfield,,False,False
2026-09-22,Carthage,,Nixa,,False,False
2026-09-22,Blue Springs,,North Kansas City,,False,False
2026-09-22,Harrisonville,,Northeast (Kansas City),,False,False
2026-09-22,Eureka,,Oakville,,False,False
2026-09-22,Westminster Christian Academy,,Orchard Farm,,False,False
2026-09-22,Willard,,Ozark,,False,False
2026-09-22,Staley,,Park Hill,,False,False
2026-09-22,Lee's Summit West,,Park Hill South,,False,False
2026-09-22,Northwest (Cedar Hill),,Parkway North,,False,False
2026-09-22,Festus,,Perryville,,False,False
2026-09-22,Lee's Summit North,,Rockhurst,,False,False
2026-09-22,Marquette,,Rockwood Summit,,False,False
2026-09-22,Lone Jack,,Ruskin,,False,False
2026-09-22,Green Ridge with Cole Camp,,Sacred Heart,,False,False
2026-09-22,Farmington,,Seckman,,False,False
2026-09-22,Veritas Christian Academy,,St. Charles West,,False,False
2026-09-22,La Monte,,Stover,,False,False
2026-09-22,Central (St. Joseph),,Summit Christian Academy,,False,False
2026-09-22,Ft. Zumwalt West,,Timberland,,False,False
2026-09-22,Crossroads College Preparatory,,Valley Park,,False,False
2026-09-22,Smithville,,Van Horn,,False,False
2026-09-22,Oak Grove,,Warrensburg,,False,False
2026-09-22,Pacific,,Warrenton,,False,False
2026-09-22,Rolla,,Waynesville,,False,False
2026-09-22,Oak Park,,William Chrisman,,False,False
2026-09-22,Fredericktown,,Windsor (Imperial),,False,False
2026-09-22,Holt,,Wright City,,False,False
2026-09-23,Grandview,,Belton,,False,False
2026-09-23,Kearney,,Benton,,False,False
2026-09-23,Frontier STEM,,Central (Kansas City),,False,False
2026-09-23,Laquey with Richland,,Hillcrest,,False,False
2026-09-23,McCluer North,,Jennings,,False,False
2026-09-23,Bayless,,John Burroughs,,False,False
2026-09-23,Parkway South,,Lafayette (Wildwood),,False,False
2026-09-23,Savannah,,Maryville,,False,False
2026-09-23,Frontier STEM,,Northeast (Kansas City),,False,False
2026-09-23,Ritenour,,Northwest (Cedar Hill),,False,False
2026-09-23,Smithton,,Odessa,,False,False
2026-09-23,Smithville,,Park Hill,,False,False
2026-09-23,Mehlville,,Parkway West,,False,False
2026-09-23,Blue Springs South,,Raymore-Peculiar,,False,False
2026-09-23,Truman,,Raytown South,,False,False
2026-09-23,Pleasant Hill,,St. Paul Lutheran (Concordia),,False,False
2026-09-23,STEAM Academy,,University City,,False,False
2026-09-23,Staley,,Van Horn,,False,False
2026-09-23,Parkway Central,,Webster Groves,,False,False
2026-09-23,Wright City,,Winfield,,False,False
2026-09-24,Metro,,Affton,,False,False
2026-09-24,Parkview,,Aurora,,False,False
2026-09-24,St. Pius X (Kansas City),,Bishop LeBlond,,False,False
2026-09-24,Lee's Summit North,,Blue Springs,,False,False
2026-09-24,Fair Grove,,Bolivar,,False,False
2026-09-24,Fatima,,Boonville,,False,False
2026-09-24,Valley Park,,Brentwood,,False,False
2026-09-24,Windsor (Imperial),,Brentwood,,False,False
2026-09-24,Maryville,,Cameron,,False,False
2026-09-24,New Heights Christian with McAuley Catholic,,Carl Junction,,False,False
2026-09-24,Ozark,,Carthage,,False,False
2026-09-24,Clinton,,Center,,False,False
2026-09-24,Mehlville,,Central (Cape Girardeau),,False,False
2026-09-24,Fort Osage,,Central (St. Joseph),,False,False
2026-09-24,Excelsior Springs,,Chillicothe,,False,False
2026-09-24,Francis Howell Central,,Christian Brothers College,,False,False
2026-09-24,Ewing Marion Kauffman with University Academy Charter,,Cristo Rey,,False,False
2026-09-24,Fulton,,Crocker,,False,False
2026-09-24,SLUH,,De Smet Jesuit,,False,False
2026-09-24,Iberia,,Dixon,,False,False
2026-09-24,Warrenton,,Duchesne,,False,False
2026-09-24,Frontier STEM,,East (Kansas City),,False,False
2026-09-24,Clayton,,Eureka,,False,False
2026-09-24,Marquette,,Francis Howell,,False,False
2026-09-24,Timberland,,Francis Howell North,,False,False
2026-09-24,Kennett,,Fredericktown,,False,False
2026-09-24,Washington,,Ft. Zumwalt East,,False,False
2026-09-24,Ladue Horton Watkins,,Ft. Zumwalt South,,False,False
2026-09-24,Ft. Zumwalt North,,Hannibal,,False,False
2026-09-24,Knob Noster,,Harrisonville,,False,False
2026-09-24,Perryville,,Jackson,,False,False
2026-09-24,Kickapoo,,Joplin,,False,False
2026-09-24,Oak Park,,Kearney,,False,False
2026-09-24,Oakville,,Kirkwood,,False,False
2026-09-24,Lee's Summit,,Lee's Summit West,,False,False
2026-09-24,Park Hill South,,Liberty,,False,False
2026-09-24,St. Michael the Archangel,,Lincoln College Prep,,False,False
2026-09-24,Mehlville,,Lindbergh,,False,False
2026-09-24,Raytown South,,Lone Jack,,False,False
2026-09-24,St. Mary's South Side,,Lutheran South,,False,False
2026-09-24,Lutheran North,,Maplewood-Richmond Hts.,,False,False
2026-09-24,Capital City,,Marshall,,False,False
2026-09-24,Branson,,McDonald County,,False,False
2026-09-24,Winfield,,Mexico,,False,False
2026-09-24,Lebanon,,Neosho,,False,False
2026-09-24,Monett,,New Covenant Academy,,False,False
2026-09-24,DeSoto,,North County,,False,False
2026-09-24,Odessa,,Oak Grove,,False,False
2026-09-24,Van Horn,,Park Hill,,False,False
2026-09-24,Benton,,Platte County,,False,False
2026-09-24,Warrensburg,,Pleasant Hill,,False,False
2026-09-24,MICDS,,Principia,,False,False
2026-09-24,Waynesville,,Republic,,False,False
2026-09-24,Liberty (Wentzville),,Rock Bridge,,False,False
2026-09-24,Springfield Catholic,,Rolla,,False,False
2026-09-24,Parkway West,,Seckman,,False,False
2026-09-24,Poplar Bluff,,Sikeston,,False,False
2026-09-24,Osage,,Smith-Cotton,,False,False
2026-09-24,Eugene,,Smithton,,False,False
2026-09-24,Staley,,Smithville,,False,False
2026-09-24,Helias Catholic,,Southern Boone,,False,False
2026-09-24,Troy Buchanan,,St. Charles West,,False,False
2026-09-24,Father Tolton,,St. Francis Borgia,,False,False
2026-09-24,Union,,St. Pius X (Festus),,False,False
2026-09-24,Green Ridge with Cole Camp,,Stover,,False,False
2026-09-24,Holt,,Sullivan,,False,False
2026-09-24,Chaminade College Prep,,Vianney,,False,False
2026-09-24,Glendale,,Webb City,,False,False
2026-09-24,Priory,,Whitfield,,False,False
2026-09-24,Nixa,,Willard,,False,False
2026-09-25,Cristo Rey,,Barstow,,False,False
2026-09-25,Fair Grove,,Green Ridge with Cole Camp,,False,False
2026-09-25,Aurora,,Greenwood,,False,False
2026-09-25,Lutheran St. Charles,,Helias Catholic,,False,False
2026-09-25,Summit Christian Academy,,Hickman,,False,False
2026-09-25,Westminster Christian Academy,,Lutheran North,,False,False
2026-09-25,Battle with Columbia Independent,,Lutheran St. Charles,,False,False
2026-09-25,Hancock,,Maplewood-Richmond Hts.,,False,False
2026-09-25,Missouri Military Academy,,Moberly,,False,False
2026-09-25,Smith-Cotton,,North Kansas City,,False,False
2026-09-25,Nixa,,Parkway South,,False,False
2026-09-25,Raytown,,Pembroke Hill,,False,False
2026-09-25,Camdenton,,Southern Boone,,False,False
2026-09-25,Jefferson City,,Southern Boone,,False,False
2026-09-25,Rockwood Summit,,Webster Groves,,False,False
2026-09-25,Parkway North,,Whitfield,,False,False
2026-09-26,Lutheran South,,Affton,,False,False
2026-09-26,Central (Springfield),,Belton,,False,False
2026-09-26,Republic,,Camdenton,,False,False
2026-09-26,Winfield,,Elsberry,,False,False
2026-09-26,De Smet Jesuit,,Francis Howell,,False,False
2026-09-26,St. Dominic,,Francis Howell Central,,False,False
2026-09-26,Ft. Zumwalt West,,Ft. Zumwalt East,,False,False
2026-09-26,Warrenton,,Fulton,,False,False
2026-09-26,North Kansas City,,Hickman,,False,False
2026-09-26,Moberly,,Hillsboro,,False,False
2026-09-26,Lutheran St. Charles,,Jefferson City,,False,False
2026-09-26,MICDS,,John Burroughs,,False,False
2026-09-26,Branson,,Kickapoo,,False,False
2026-09-26,Nixa,,Marquette,,False,False
2026-09-26,St. Mary's South Side,,Metro,,False,False
2026-09-26,Paseo Academy,,Moberly,,False,False
2026-09-26,SLUH,,Oakville,,False,False
2026-09-26,Marshall,,Odessa,,False,False
2026-09-26,Farmington,,Priory,,False,False
2026-09-26,Summit Christian Academy,,Smith-Cotton,,False,False
2026-09-26,Father Tolton,,St. Paul Lutheran (Concordia),,False,False
2026-09-26,Ladue Horton Watkins,,Vianney,,False,False
2026-09-26,Capital City,,West Plains,,False,False
2026-09-28,New Heights Christian with McAuley Catholic,,Bolivar,,False,False
2026-09-28,Crossroads College Preparatory,,Cardinal Ritter,,False,False
2026-09-28,West Plains,,Central (Springfield),,False,False
2026-09-28,Central (Cape Girardeau),,DeSoto,,False,False
2026-09-28,Oak Grove,,Excelsior Springs,,False,False
2026-09-28,Dixon,,Fair Grove,,False,False
2026-09-28,Bishop LeBlond,,Faith Christian Academy,,False,False
2026-09-28,Parkway West,,Francis Howell North,,False,False
2026-09-28,North County,,Fredericktown,,False,False
2026-09-28,Metro,,Gateway with Soldan International Studies,,False,False
2026-09-28,Platte County,,Grain Valley,,False,False
2026-09-28,Smithville,,Grandview,,False,False
